ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00011,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,12.0,00,UNIDAD,24,1.0,0.0,00,, ,,,10.0,00,2.0,00, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00012,3,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,25.0,00,UNIDAD,24,1.0,15.0,00,10.0,00,150.0,10.0,10.0,00,0.0,00, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00032,5,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,UNIDAD,24,1.0,0.0,00,, ,,,40.0,00,10.0,00, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00046,6,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,9.0,00,KILO,12,1.0,0.0,00,, ,,,9.0,00,0.0,00, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00046,6,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,UNIDAD,24,1.0,0.0,00,, ,,,40.0,00,10.0,00, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00059,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,10.0,00,UNIDAD,24,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00061,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,87.0,00,UNIDAD,24,1.0,50.0,00,9.0,00,450.0,9.0,30.0,00,7.0,00, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00070,9,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,80.0,00,UNIDAD,24,0.5,0.0,00,, ,,,60.0,00,20.0,00, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00096,11,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,25.0,00,UNIDAD,24,1.0,0.0,00,, ,,,25.0,00,0.0,00, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00116,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,26.0,00,UNIDAD,24,0.3,0.0,00,, ,,,26.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,03,CALAPUJA,17396,00016,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,125.0,00,MOLDE,41,0.8,100.0,00,8.0,00,800.0,10.0,25.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,03,CALAPUJA,17396,00025,5,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,80.0,00,MOLDE,41,1.0,60.0,00,10.0,00,600.0,10.0,20.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,03,CALAPUJA,17396,00044,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,MOLDE,41,1.0,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,03,CALAPUJA,17396,00053,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,5.0,00,KILO,12,1.0,0.0,00,, ,,,5.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,03,CALAPUJA,17396,00063,9,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,MOLDE,41,1.0,0.0,00,, ,,,70.0,00,30.0,00, 
2019.0,21,PUNO,07,LAMPA,03,CALAPUJA,17396,00084,12,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,125.0,00,MOLDE,41,0.4,80.0,00,3.0,50,280.0,8.75,25.0,00,20.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00007,1,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,10.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00015,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,45.0,00,UNIDAD,24,1.0,40.0,00,11.0,00,440.0,11.0,5.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00024,4,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,QUESO,4208.0,140.0,00,UNIDAD,24,0.5,120.0,00,5.0,00,600.0,10.0,20.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00024,4,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,30.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00025,5,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,70.0,00,UNIDAD,24,0.8,60.0,00,8.0,00,480.0,10.0,10.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00031,6,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,188.0,00,UNIDAD,24,1.0,164.0,00,10.0,00,1640.0,10.0,24.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00031,6,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,7.0,00,KILO,12,1.0,0.0,00,, ,,,7.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00039,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,56.0,00,UNIDAD,24,0.5,48.0,00,6.0,00,288.0,12.0,8.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00050,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,48.0,00,UNIDAD,24,0.8,40.0,00,8.0,00,320.0,10.0,8.0,00,0.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00057,9,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,240.0,00,UNIDAD,24,1.0,220.0,00,9.0,00,1980.0,9.0,10.0,00,10.0,00, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00079,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,64.0,00,KILO,12,1.0,54.0,00,10.0,00,540.0,10.0,10.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00023,3,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,8.0,00,UNIDAD,24,0.4,5.0,00,3.0,50,18.0,8.75,3.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00041,4,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,10.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00011,1,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,14.0,00,UNIDAD,24,0.9,0.0,00,, ,,,14.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00019,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,175.0,00,UNIDAD,24,1.0,150.0,00,12.0,00,1800.0,12.0,25.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00043,4,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,40.0,00,KILO,12,1.0,0.0,00,, ,,,40.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00082,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,325.0,00,UNIDAD,24,0.4,300.0,00,6.0,00,1800.0,15.0,25.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00093,9,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,UNIDAD,24,0.3,0.0,00,, ,,,20.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00097,10,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,48.0,00,UNIDAD,24,1.0,0.0,00,, ,,,48.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00125,14,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,48.0,00,UNIDAD,24,0.4,0.0,00,, ,,,48.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00153,11,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,216.0,00,UNIDAD,24,0.25,160.0,00,3.0,00,480.0,12.0,56.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00154,12,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,128.0,00,UNIDAD,24,0.25,0.0,00,, ,,,110.0,00,18.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00004,1,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,4.0,00,KILO,12,1.0,0.0,00,, ,,,4.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00053,6,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,5.0,00,KILO,12,1.0,0.0,00,, ,,,5.0,00,0.0,00, 
2019.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,00083,10,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,15.0,00,KILO,12,1.0,0.0,00,, ,,,15.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00005,1,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,165.0,00,UNIDAD,24,0.4,117.0,00,5.0,00,585.0,12.5,36.0,00,12.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00016,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,174.0,00,UNIDAD,24,0.4,75.0,00,5.0,00,375.0,12.5,84.0,00,15.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00026,3,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,72.0,00,UNIDAD,24,0.4,40.0,00,4.0,00,160.0,10.0,32.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00035,4,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,59.0,00,UNIDAD,24,0.3,50.0,00,4.0,00,200.0,13.3333,9.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00039,5,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,235.0,00,UNIDAD,24,0.5,144.0,00,7.0,00,1008.0,14.0,56.0,00,35.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00044,6,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,220.0,00,UNIDAD,24,0.5,144.0,00,6.0,00,864.0,12.0,61.0,00,15.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00053,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,99.0,00,UNIDAD,24,0.3,68.0,00,5.0,00,340.0,16.6667,15.0,00,16.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00062,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,76.0,00,UNIDAD,24,0.7,15.0,00,8.0,00,120.0,11.4286,41.0,00,20.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00062,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,7.0,00,KILO,12,1.0,0.0,00,, ,,,7.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00064,9,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,94.0,00,UNIDAD,24,0.5,31.0,00,6.0,00,186.0,12.0,48.0,00,15.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00081,11,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,67.0,00,UNIDAD,24,0.5,0.0,00,, ,,,57.0,00,10.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00091,12,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00100,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,6.0,00,KILO,12,1.0,0.0,00,, ,,,6.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00112,14,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,163.0,00,UNIDAD,24,0.6,99.0,00,6.0,00,594.0,10.0,64.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00009,1,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,8.0,00,KILO,12,1.0,0.0,00,, ,,,8.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00013,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,51.0,00,UNIDAD,24,0.5,0.0,00,, ,,,31.0,00,20.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00045,4,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,26.0,00,UNIDAD,24,0.5,0.0,00,, ,,,20.0,00,6.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00046,5,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,144.0,00,UNIDAD,24,0.5,0.0,00,, ,,,70.0,00,74.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00067,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,6.0,00,KILO,12,1.0,0.0,00,, ,,,6.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00067,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,4.0,00,UNIDAD,24,0.5,0.0,00,, ,,,4.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00100,11,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,6.0,00,KILO,12,1.0,0.0,00,, ,,,6.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,00119,14,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,UNIDAD,24,0.05,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00039,9,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,16.0,00,UNIDAD,24,0.5,0.0,00,, ,,,16.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00022,2,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00022,2,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,70.0,00,UNIDAD,24,1.0,0.0,00,, ,,,30.0,00,40.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00053,4,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,56.0,00,UNIDAD,24,0.5,0.0,00,, ,,,50.0,00,6.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00099,9,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,140.0,00,UNIDAD,24,0.5,0.0,00,, ,,,140.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00101,10,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,10.0,00,UNIDAD,24,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00115,11,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,UNIDAD,24,1.0,30.0,00,13.0,00,390.0,13.0,20.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00141,12,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,4.0,00,KILO,12,1.0,0.0,00,, ,,,4.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00037,5,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,QUESO,4208.0,120.0,00,UNIDAD,24,0.4,100.0,00,6.0,00,600.0,15.0,10.0,00,10.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00037,5,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,7.0,00,KILO,12,1.0,0.0,00,, ,,,7.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00055,7,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,16.0,00,KILO,12,1.0,0.0,00,, ,,,16.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00055,7,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,302.0,00,UNIDAD,24,0.5,250.0,00,7.0,00,1750.0,14.0,52.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00070,10,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,146.0,00,UNIDAD,24,0.5,96.0,00,8.0,00,768.0,16.0,31.0,00,19.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00084,12,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,14.0,00,KILO,12,1.0,0.0,00,, ,,,14.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00094,14,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,72.0,00,UNIDAD,24,1.0,60.0,00,14.0,00,840.0,14.0,12.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00156,12,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,3.0,00,KILO,12,1.0,0.0,00,, ,,,3.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,07,TARACO,17660,00121,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1333.0,00,KILO,12,1.0,1300.0,00,10.0,00,13000.0,10.0,33.0,00,0.0,00, 
2019.0,21,PUNO,06,HUANCANE,07,TARACO,17661,00100,11,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,6.0,00,KILO,12,1.0,0.0,00,, ,,,6.0,00,0.0,00, 
