ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224F_MES,P224F_ANIO,OMICAP200_00
2019.0,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00079,11,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615.0,Transitorio,10.0,2018.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00079,11,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,QUINUA,2111.0,Transitorio,9.0,2018.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00094,13,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,AVENA FORRAJERA,2701.0,Transitorio,11.0,2018.0,0.0,250,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,03,ARAPA,17194,00043,3,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,11.0,2018.0,0.0,010,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,03,ARAPA,17194,00054,6,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,QUINUA,2111.0,Transitorio,11.0,2018.0,0.0,100,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,03,ARAPA,17195,00034,4,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,03,ARAPA,17195,00035,5,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10.0,2018.0,0.0,005,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,03,ARAPA,17195,00115,12,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,10.0,2018.0,0.0,200,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,4.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,03,ARAPA,17195,00135,14,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,10.0,2018.0,0.0,100,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,06,CHUPA,17207,00012,2,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,QUINUA,2111.0,Transitorio,10.0,2018.0,500.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,11.0,2018.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00006,1,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,9.0,2018.0,100.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00010,2,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,11.0,2018.0,100.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00025,3,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,9.0,2018.0,200.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00025,3,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,CEBADA GRANO,2104.0,Transitorio,10.0,2018.0,200.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00025,3,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,QUINUA,2111.0,Transitorio,9.0,2018.0,100.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00099,10,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104.0,Transitorio,11.0,2018.0,400.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00129,13,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,11.0,2018.0,100.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00129,13,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104.0,Transitorio,10.0,2018.0,200.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00129,13,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,CEBADA GRANO,2104.0,Transitorio,10.0,2018.0,100.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00141,14,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104.0,Transitorio,10.0,2018.0,1200.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,00141,14,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,PAPA NATIVA,2615.0,Transitorio,10.0,2018.0,450.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,10,SAMAN,17242,00006,1,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,QUINUA,2111.0,Transitorio,10.0,2018.0,0.0,200,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,3.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00006,1,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,10.0,2018.0,0.0,160,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00032,3,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA NATIVA,2615.0,Transitorio,12.0,2018.0,0.0,100,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00084,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,10.0,2018.0,0.0,040,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00099,9,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00151,14,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,AVENA GRANO,2102.0,Transitorio,11.0,2018.0,0.0,100,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00061,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑIHUA,2103.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00061,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,9.0,2018.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00096,11,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑIHUA,2103.0,Transitorio,10.0,2018.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00116,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARGA,2610.0,Transitorio,10.0,2018.0,0.0,010,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,11.0,2018.0, 
2019.0,21,PUNO,08,MELGAR,04,LLALLI,17362,00116,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,10.0,2018.0,0.0,010,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,11.0,2018.0, 
2019.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00015,2,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,10.0,2018.0,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,2.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00015,2,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,10.0,2018.0,0.0,500,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,2.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00035,6,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,10.0,2018.0,0.0,500,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,3.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00035,6,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,11.0,2018.0,0.0,500,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,3.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,03,CALAPUJA,17396,00044,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑIHUA,2103.0,Transitorio,11.0,2018.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,5.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00015,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,9.0,2018.0,600.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00022,3,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00022,3,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,9.0,2018.0,0.0,050,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00022,3,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,11.0,2018.0,0.0,050,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00050,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ALFALFA,1401.0,Permanente de cosecha continua,1.0,2019.0,0.0,100,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00079,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,8.0,2018.0,0.0,060,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,07,LAMPA,01,LAMPA,17412,00079,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑIHUA,2103.0,Transitorio,11.0,2018.0,0.0,040,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00043,4,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,10.0,2018.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Fue afectada por granizada,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00097,10,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,10.0,2018.0,0.0,300,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,4.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00099,11,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,QUINUA,2111.0,Transitorio,11.0,2018.0,0.0,020,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,1.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00113,12,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,QUINUA,2111.0,Transitorio,9.0,2018.0,1.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,11.0,2018.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00114,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,AVENA FORRAJERA,2701.0,Transitorio,11.0,2018.0,0.0,750,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00114,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,AVENA FORRAJERA,2701.0,Transitorio,11.0,2018.0,0.0,500,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00008,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,QUINUA,2111.0,Transitorio,10.0,2018.0,360.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Fue afectada por sequía,Pase,2.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00008,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,QUINUA,2111.0,Transitorio,10.0,2018.0,900.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Fue afectada por sequía,Pase,2.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00084,8,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,AVENA FORRAJERA,2701.0,Transitorio,11.0,2018.0,200.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00153,11,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,10.0,2018.0,0.0,125,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,3.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00154,12,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,11.0,2018.0,0.0,125,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,2.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00154,12,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑIHUA,2103.0,Transitorio,11.0,2018.0,0.0,100,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00154,12,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,11.0,2018.0,0.0,125,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,2.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00176,13,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,11.0,2018.0,150.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17483,00190,14,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,10.0,2018.0,0.0,500,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00016,2,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,11.0,2018.0,150.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00026,3,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,PAPA NATIVA,2615.0,Transitorio,11.0,2018.0,400.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,00091,12,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,OCA,2608.0,Transitorio,10.0,2018.0,0.0,030,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,00041,6,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,7.0,PAPA NATIVA,2615.0,Transitorio,11.0,2018.0,150.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,1.0,2019.0, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,00022,5,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA,2942.0,Transitorio,9.0,2018.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,00095,8,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,QUINUA,2111.0,Transitorio,10.0,2018.0,1000.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,00070,10,,Completa,Sierra,Sierra Sur,175.2358974358974,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,10.0,2018.0,0.0,040,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,2.0,2019.0, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00086,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,22.0,OCA,2608.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,12.0,2018.0, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17630,00086,7,,Completa,Sierra,Sierra Sur,162.71904761904764,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,23.0,OCA,2608.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,12.0,2018.0, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00037,6,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,HABA,2942.0,Transitorio,10.0,2018.0,0.0,020,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,1.0,2019.0, 
2019.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,00037,6,,Completa,Sierra,Sierra Sur,162.71904761904761,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,OCA,2608.0,Transitorio,10.0,2018.0,0.0,020,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,1.0,2019.0, 
